id_evento,evento annullato?,programma ufficiale,titolo_evento,id_luogo,nome_luogo,comune,provicia,indirizzo,latitudine,longitudine,luogo_unique_name
3801,NO,SI,Tracce Sonore 1,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3800,NO,SI,Tracce Sonore 1,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3802,NO,SI,Tracce Sonore 2,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3803,NO,SI,Tracce Sonore 3,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3804,NO,SI,Tracce Sonore 4,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3804,NO,SI,Tracce Sonore 4,589,Teatro Comunale Guerieri,Matera,Matera,Piazza Vittorio Veneto 23,40.666918,16.605920,Teatro Comunale Guerieri (Matera)
4013,NO,SI,Tracce Sonore 5,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
4013,NO,SI,Tracce Sonore 5,467,Palombaro Di S.Giovanni Da Matera,Matera,Matera,Via Purgatorio Vecchio,40.663391,16.611315,Palombaro Di S.Giovanni Da Matera (Matera)
4014,NO,SI,Tracce Sonore 6,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
4014,NO,SI,Tracce Sonore 6,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
3619,NO,SI,Tradizioni e contaminazioni dal mondo,362,Municipio,Irsina,Matera,1 Corso Canio Musacchio,40.745828,16.242255,Municipio (Irsina)
4745,NO,SI,"Trama Doppia: Maria Lai, Antonio Marras",456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3567,NO,SI,Trame d'Acqua,13,Luoghi vari,Latronico,Potenza,,40.088060,16.010973,*Luoghi vari (Latronico)
2644,NO,SI,Trame Umane,335,Municipio,Armento,Potenza,Piazza Umberto I,40.306154,16.065234,Municipio (Armento)
3276,NO,NO,Tramonto ai Sassi,54,Altereno Cafè,Matera,Matera,Via Madonna Delle Virtù 6,40.6670578,16.6136657,Altereno Cafè (Matera)
2970,NO,NO,Tramonto ai Sassi,54,Altereno Cafè,Matera,Matera,Via Madonna Delle Virtù 6,40.6670578,16.6136657,Altereno Cafè (Matera)
3002,NO,SI,"Tramutola, una Barca di Fede",30,Luoghi vari,Tramutola,Potenza,,40.318817,15.786497,*Luoghi vari (Tramutola)
3003,NO,SI,"Tramutola, una Barca di Fede",30,Luoghi vari,Tramutola,Potenza,,40.318817,15.786497,*Luoghi vari (Tramutola)
1797,NO,SI,TransformAction,479,Parco Giovanni Paolo II,Matera,Matera,Via Lucana,40.665036,16.606337,Parco Giovanni Paolo II (Matera)
2571,NO,SI,TransformAction,487,Piazza Cesare Firrao,Matera,Matera,Piazza Cesare Firrao,40.668826,16.605126,Piazza Cesare Firrao (Matera)
2682,NO,SI,TransformAction,490,Piazza Degli Olmi,Matera,Matera,Piazza Degli Olmi,40.6739,16.58979,Piazza Degli Olmi (Matera)
2489,NO,NO,Trasformiamoci tutti in.. Uccelli migratori!,39,365 Storie Libreria Per Bambini E Ragazzi,Matera,Matera,Via San Biagio 53,40.6681796,16.6084746,365 Storie Libreria Per Bambini E Ragazzi (Matera)
2449,NO,NO,Trattato di anatomia emozionale - Virginia Caldarella e Andrea Pennisi,312,Libreria Mondadori,Matera,Matera,Piazza Vittorio Veneto 16,40.6665822,16.6062613,Libreria Mondadori (Matera)
4809,NO,NO,Trekking Archeo Naturalistico,470,Parcheggio Hotel Ristorante Mizar,Castelgrande,Potenza,Via Gaetano Federici 14,40.7858579,15.4365494,Parcheggio Hotel Ristorante Mizar (Castelgrande)
2979,NO,NO,Trekking Tour Gole Del Platano,268,Gole Del Platano,Balvano,Potenza,,40.663908,15.503587,Gole Del Platano (Balvano)
3852,NO,SI,Trenodia - terzo fuoco,513,Piazza San Francesco,Tricarico,Matera,Contrada S.Francesco 5,40.6223,16.1452,Piazza San Francesco (Tricarico)
3889,NO,SI,Trenodia - terzo fuoco,190,Chiesa Maria Santissima Annunziata,Matera,Matera,Via G. Marconi 103,40.67579,16.59934,Chiesa Maria Santissima Annunziata (Matera)
4098,NO,SI,Trent'anni di grano,233,Fondazione Sassi,Matera,Matera,Via San Giovanni Vecchio 24,40.668090,16.609282,Fondazione Sassi (Matera)
4098,NO,SI,Trent'anni di grano,211,Convento Di Sant'Agostino,Matera,Matera,Via D'Addozio,40.67025,16.60999,Convento Di Sant'Agostino (Matera)
1752,NO,SI,Trial of the shadowcasters,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
1752,NO,SI,Trial of the shadowcasters,1,Comunicata agli iscritti,Matera,Matera,,,,*Comunicata agli iscritti (Matera)
2290,NO,NO,Triathlon 70.3 Porto degli Argonauti,534,Porto Degli Argonauti Marina Di Pisticci,Pisticci,Matera,Lido di Macchia,40.3405101,16.8067186,Porto Degli Argonauti Marina Di Pisticci (Pisticci)
4819,NO,NO,Tricarico negli scatti di Arturo Zavattini 1952,453,Palazzo Ducale,Tricarico,Matera,Corso Vittorio Veneto 2,40.6232489,16.1444977,Palazzo Ducale (Tricarico)
3053,NO,NO,Tridente,532,Podus - Mangio Dunque Sono,Grottole,Matera,Contrada Bosco Coste,40.621176,16.410949,Podus - Mangio Dunque Sono (Grottole)
2322,NO,NO,Tridente,298,Kas67 Birreria,Matera,Matera,Via Domenico Ridola 67,40.661966,16.610249,Kas67 Birreria (Matera)
2229,NO,NO,Tridente - Concerto Live Trio acoustic,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
3384,NO,NO,Tridente in concerto,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4628,NO,SI,Truccu' Iàmm...Truccu' Iànn,392,Municipio,San Giorgio Lucano,Matera,Via Meridionale,40.113306,16.389458,Municipio (San Giorgio Lucano)
2426,NO,NO,Tu che non sei romantica di Guido Catalano,84,Burbaca,Matera,Matera,Via XX Settembre 14,40.6679005,16.606298,Burbaca (Matera)
4017,NO,NO,Tudo em Bossa Nova,552,Rosetta Jazz Club,Matera,Matera,Via Gugliemo Marconi 49,40.674467,16.6004679,Rosetta Jazz Club (Matera)
2750,NO,NO,"Tuo, Simon",195,Cinema Il Piccolo,Matera,Matera,Via XX Settembre 14,40.66805,16.60663,Cinema Il Piccolo (Matera)
3209,NO,SI,Turning_Matera di Alessandro Sciarroni,477,Parco Del Castello Tramontano,Matera,Matera,Via Castello,40.66385,16.60625,Parco Del Castello Tramontano (Matera)
3219,NO,SI,Turning_Matera di Alessandro Sciarroni,477,Parco Del Castello Tramontano,Matera,Matera,Via Castello,40.66385,16.60625,Parco Del Castello Tramontano (Matera)
3755,NO,SI,Tutta l’umanità ne parla,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
3971,NO,SI,Tutti Giù Per Terra,463,Palazzo Vescovile,Melfi,Potenza,Piazza Duomo,40.99648,15.65881,Palazzo Vescovile (Melfi)
1656,NO,SI,Tutti Giù Per Terra,463,Palazzo Vescovile,Melfi,Potenza,Piazza Duomo,40.99648,15.65881,Palazzo Vescovile (Melfi)
3971,NO,SI,Tutti Giù Per Terra,53,Albergo Il Tetto,Melfi,Potenza,Via IV Novembre,40.996842,15.659843,Albergo Il Tetto (Melfi)
3672,NO,SI,Tutti i pani del mondo,233,Fondazione Sassi,Matera,Matera,Via San Giovanni Vecchio 24,40.668090,16.609282,Fondazione Sassi (Matera)
2619,NO,SI,Type Design,203,Complesso Del Casale,Matera,Matera,Via Casale 63,40.668838,16.610581,Complesso Del Casale (Matera)
2084,NO,SI,U Iurt: Giardino di Mammamiaaa,203,Complesso Del Casale,Matera,Matera,Via Casale 63,40.668838,16.610581,Complesso Del Casale (Matera)
3393,NO,SI,U Iurt: Giardino di Mammamiaaa,517,Piazza San Pio X,Matera,Matera,Via Francesco Petrarca,40.672281,16.595658,Piazza San Pio X (Matera)
4770,NO,SI,U Iurt: Giardino di Mammamiaaa,517,Piazza San Pio X,Matera,Matera,Via Francesco Petrarca,40.672281,16.595658,Piazza San Pio X (Matera)
3300,NO,SI,U Iurt: Giardino di Mammamiaaa,517,Piazza San Pio X,Matera,Matera,Via Francesco Petrarca,40.672281,16.595658,Piazza San Pio X (Matera)
2084,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
3393,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
4770,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
3300,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
2936,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
3154,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
3105,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
2937,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
3155,NO,SI,U Iurt: Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
1574,NO,SI,U Iurt: Il Giardino di Mammamiaaa,49,Agoragri,Matera,Matera,Viale Italia,40.672340,16.590166,Agoragri (Matera)
2192,NO,SI,U Parat,75,Belvedere Luigi Guerricchi,Matera,Matera,Piazza Vittorio Veneto,40.666790606686526,16.60662128822878,Belvedere Luigi Guerricchi (Matera)
3273,NO,SI,U Parat | La Posa Finale,75,Belvedere Luigi Guerricchi,Matera,Matera,Piazza Vittorio Veneto,40.666790606686526,16.60662128822878,Belvedere Luigi Guerricchi (Matera)
2909,NO,SI,U Parat: secondo appuntamento,75,Belvedere Luigi Guerricchi,Matera,Matera,Piazza Vittorio Veneto,40.666790606686526,16.60662128822878,Belvedere Luigi Guerricchi (Matera)
2339,NO,NO,U2 Almost Acoustic Night - Beautiful Play LIVE,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
4649,NO,SI,Uccelli,203,Complesso Del Casale,Matera,Matera,Via Casale 63,40.668838,16.610581,Complesso Del Casale (Matera)
2417,NO,SI,Uffa e urrà,232,Fondazione Matera-Basilicata 2019 - Ex Convento di Santa Lucia,Matera,Matera,Via Luigi Lavista 1,40.666144,16.606507,Fondazione Matera-Basilicata 2019 - Ex Convento di Santa Lucia (Matera)
3438,NO,NO,Ultimo Scritto Francesco Lomonaco,488,Piazza Cirillo,Montalbano Jonico,Matera,Piazza Eraclea,40.291167,16.5623748,Piazza Cirillo (Montalbano Jonico)
4016,NO,NO,Umberto Viggiano Trio,552,Rosetta Jazz Club,Matera,Matera,Via Gugliemo Marconi 49,40.674467,16.6004679,Rosetta Jazz Club (Matera)
4639,NO,SI,Un 'ponte' tra Oriente ed Occidente: lungo le vie dei monaci bizantini,347,Municipio,Carbone,Potenza,Via Vittorio Veneto 92a,40.141646,16.089587,Municipio (Carbone)
2797,NO,NO,Un caffè con l'autore,574,Sede Circolo,Potenza,Potenza,Vicolo Fratelli Marone 12,40.6386485,15.8053055,Sede Circolo (Potenza)
3416,NO,NO,Un Cocktail Per La Vita - Barman Competition,71,BarHchic,Policoro,Matera,Lungomare Di Policoro,40.184085,16.713284,BarHchic (Policoro)
4109,NO,NO,Un cratere di storia fra restauro e ricerca,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
4047,NO,NO,Un Due Tre ... Arte!,57,Archivio Di Stato Di Matera,Matera,Matera,Via Tommaso Stigliani 25,40.668794,16.607977,Archivio Di Stato Di Matera (Matera)
4491,NO,NO,Un Murale per Matera,317,Mata - Museo Diocesano,Matera,Matera,Via Del Riscatto 12,40.6673,16.61132,Mata - Museo Diocesano (Matera)
4492,NO,NO,Un Murale per Matera,317,Mata - Museo Diocesano,Matera,Matera,Via Del Riscatto 12,40.6673,16.61132,Mata - Museo Diocesano (Matera)
2894,NO,NO,Un Piano... In Salsa Latina,69,Auditorium R. Gervasio,Matera,Matera,Piazza Del Sedile,40.665332,16.609669,Auditorium R. Gervasio (Matera)
1801,NO,SI,Un poeta per ogni tribunale: Identità e Processo - Le récit a' 360 degrés,275,Hotel Le Monacelle,Matera,Matera,Via Riscatto 15,40.667523,16.611559,Hotel Le Monacelle (Matera)
3636,NO,SI,Un valzer tra gli scaffali,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
1873,NO,SI,Un'opera dei maestri del carro per la Silent Academy,286,Il Sicomoro,Matera,Matera,Via Domenico Ridola 22,40.66255,16.61003,Il Sicomoro (Matera)
3136,NO,SI,Un'opera dei maestri del carro per la Silent Academy,286,Il Sicomoro,Matera,Matera,Via Domenico Ridola 22,40.66255,16.61003,Il Sicomoro (Matera)
1872,NO,SI,Un'opera dei maestri del carro per la Silent Academy,577,Silent Academy,Matera,Matera,Via Santo Stefano 9,40.67263,16.60819,Silent Academy (Matera)
1873,NO,SI,Un'opera dei maestri del carro per la Silent Academy,577,Silent Academy,Matera,Matera,Via Santo Stefano 9,40.67263,16.60819,Silent Academy (Matera)
1872,NO,SI,Un'opera dei maestri del carro per la Silent Academy,110,Casa Di Riposo Brancaccio,Matera,Matera,Via Degli Etruschi 1,40.682571,16.582897,Casa Di Riposo Brancaccio (Matera)
3145,NO,SI,Un'opera dei maestri del carro per la Silent Academy,110,Casa Di Riposo Brancaccio,Matera,Matera,Via Degli Etruschi 1,40.682571,16.582897,Casa Di Riposo Brancaccio (Matera)
3387,NO,SI,Una Capitale al Chiaro di Luna,400,Municipio,Sasso Di Castalda,Potenza,Via Roma 1,40.488180,15.677662,Municipio (Sasso Di Castalda)
3388,NO,SI,Una Capitale al Chiaro di Luna,400,Municipio,Sasso Di Castalda,Potenza,Via Roma 1,40.488180,15.677662,Municipio (Sasso Di Castalda)
4237,NO,SI,Una foto con Yuki (2019),195,Cinema Il Piccolo,Matera,Matera,Via XX Settembre 14,40.66805,16.60663,Cinema Il Piccolo (Matera)
3375,NO,SI,Una giornata medievale a Moliterno,133,Castello Medioevale Di Moliterno,Moliterno,Potenza,,40.240861,15.871632,Castello Medioevale Di Moliterno (Moliterno)
2905,NO,NO,Una Noche Mas,38,19a Buca Winery,Matera,Matera,Via Lombardi 3,40.6665,16.6079,19a Buca Winery (Matera)
3141,NO,SI,Una notte con Pitagora,473,Parco Archeologico Dell'area Urbana Di Metaponto,Bernalda,Matera,Parco Archeologico Dell'area Urbana Di Metaponto,40.383458,16.824093,Parco Archeologico Dell'area Urbana Di Metaponto (Bernalda)
4577,NO,NO,Una notte per l’Europa,323,MH Matera Hotel,Matera,Matera,Via Germania 10/0,40.720146,16.581085,MH Matera Hotel (Matera)
2106,NO,NO,Unforgivens 'Metallica Tribute Band' Live @ Cotta 39,216,Cotta 39,Matera,Matera,Via Casalnuovo 39,40.6622447,16.6106572,Cotta 39 (Matera)
4304,NO,SI,Uniforme,96,Casa Bruno/Latronico,Sarconi,Potenza,Sp104 8 Sarconi,40.24878,15.88964,Casa Bruno/Latronico (Sarconi)
4654,NO,SI,Uniforme,93,Casa Anania/Fortunato,Sarconi,Potenza,Via Arciprete Miraglia 96,40.252116,15.891966,Casa Anania/Fortunato (Sarconi)
3537,NO,SI,Universo a regola d'arte,406,Municipio,Teana,Potenza,Vico Municipio,40.127256,16.154809,Municipio (Teana)
4518,NO,SI,"Uno sguardo di dentro, Tarocchi Reclusi, Lo sguardo di dentro, Tra il dentro e l'inferno di Dante, Riscatti",589,Teatro Comunale Guerieri,Matera,Matera,Piazza Vittorio Veneto 23,40.666918,16.605920,Teatro Comunale Guerieri (Matera)
4318,NO,NO,Utopie abitative. Corviale / Serpentone / Scampia,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3614,NO,SI,Utopie e distopie,290,Infopoint Matera 2019,Matera,Matera,Via Lucana 125/127,40.65651,16.61608,Infopoint Matera 2019 (Matera)
2640,NO,SI,Vado Verso Dove Vengo,195,Cinema Il Piccolo,Matera,Matera,Via XX Settembre 14,40.66805,16.60663,Cinema Il Piccolo (Matera)
4685,NO,SI,Vaglio Capitale per un giorno,410,Municipio,Vaglio Basilicata,Potenza,Via Carmine,40.665949,15.920131,Municipio (Vaglio Basilicata)
3309,NO,NO,Valentina in camera di Guido Crepax,237,Galleria Cine Sud,Matera,Matera,Via Antonio Passarelli 29/31,40.6653009,16.6042835,Galleria Cine Sud (Matera)
4081,NO,SI,Vallja arbëreshe dell’Italia Meridionale,395,Municipio,San Paolo Albanese,Potenza,Via Alessandro Smilari 19,40.035004,16.334367,Municipio (San Paolo Albanese)
4384,NO,NO,Valore Artigiano,571,Scuola Di Alta Formazione E Studio Iscr - Istituto Superiore Per La Conservazione Ed Il Restauro,Matera,Matera,Via Luigi Lavista 5,40.665709,16.606122,Scuola Di Alta Formazione E Studio Iscr - Istituto Superiore Per La Conservazione Ed Il Restauro (Matera)
4069,NO,SI,Valsinni Capitale per un giorno,411,Municipio,Valsinni,Matera,Via Principe Umberto 5,40.171169,16.442941,Municipio (Valsinni)
4353,NO,SI,Vecchi giochi bulgari,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
4364,NO,SI,Vecchi giochi bulgari,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
1806,NO,SI,Vegetable Orchestra in concert,69,Auditorium R. Gervasio,Matera,Matera,Piazza Del Sedile,40.665332,16.609669,Auditorium R. Gervasio (Matera)
3691,NO,SI,Ventunora a Sant'Arcangelo,398,Municipio,Sant'Arcangelo,Potenza,Corso Umberto I,40.247384,16.272860,Municipio (Sant'Arcangelo)
2793,NO,NO,Veronica Lauryn & band,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4268,NO,SI,Verso la Storia collettiva,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4269,NO,SI,Verso la Storia collettiva,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4270,NO,SI,Verso la Storia collettiva,47,Abitazione Privata,Matera,Matera,Via XX Settembre 25,40.66913,16.60614,"Abitazione Privata (Via XX Settembre, Matera)"
4243,NO,SI,Verso la terra,103,Casa D'Andretta/Carella,Venosa,Potenza,Via Aldo Moro 20,40.95783,15.81187,Casa D'Andretta/Carella (Venosa)
4323,NO,SI,Verso la terra,103,Casa D'Andretta/Carella,Venosa,Potenza,Via Aldo Moro 20,40.95783,15.81187,Casa D'Andretta/Carella (Venosa)
4324,NO,SI,Verso la terra,103,Casa D'Andretta/Carella,Venosa,Potenza,Via Aldo Moro 20,40.95783,15.81187,Casa D'Andretta/Carella (Venosa)
2727,NO,NO,Via Crucis per le vie del Borgo,132,Castello Di Lagopesole,Avigliano,Potenza,,40.807279,15.733108,Castello Di Lagopesole (Avigliano)
2412,NO,NO,Viaggio Della Speranza 2019,439,Opera Don Bonifacio Azione Verde,Matera,Matera,Via Piemonte 3,40.6745443,16.6007852,Opera Don Bonifacio Azione Verde (Matera)
3050,NO,SI,Viaggio tra storie e visioni,18,Luoghi vari,Palazzo San Gervasio,Potenza,,40.930751,15.980520,*Luoghi vari (Palazzo San Gervasio)
2487,NO,NO,"Vibrare con il luogo, Essere il luogo",51,Al Jalil Yoga,Matera,Matera,Via San Pietro Caveoso 6,40.66441,16.60963,Al Jalil Yoga (Matera)
2177,NO,NO,Vibrazioni a corde,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
2187,NO,NO,Vibrazioni a corde,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
3132,NO,SI,Video Exhibit | Vado Verso Dove Vengo,193,Chiesa Rupestre di Santa Maria De Armenis,Matera,Matera,Sasso Caveoso,40.6626052,16.6111184,Chiesa Rupestre di Santa Maria De Armenis (Matera)
2726,NO,NO,Vieni a pranzo da me?,42,A Casa Di Rossella,Matera,Matera,Viale Donatello,40.6639591,16.5347728,A Casa Di Rossella (Matera)
3259,NO,NO,Vincenzo Marinelli 1819 2019,107,Casa Della Cultura San Martino D'Agri,San Martino D'agri,Potenza,Via Cavour 34,40.240715,16.054596,Casa Della Cultura San Martino D'Agri (San Martino D'agri)
3782,NO,SI,Vinicio Capossela_concerto al nero,142,Cava Del Sole,Matera,Matera,Strada Statale 7 Via Appia 32,40.681151,16.598275,Cava Del Sole (Matera)
3869,NO,SI,Virgilio Sieni incontra La Martella,592,Teatro Ludovico Quaroni,Matera,Matera,Piazza Monte Grappa,40.66077,16.53582,Teatro Ludovico Quaroni (Matera)
3599,NO,SI,Virgilio Sieni presenta Thauma _ Atlante del Gesto,143,Cava Paradiso,Matera,Matera,Contrada La Palomba,40.680587,16.605294,Cava Paradiso (Matera)
3641,NO,SI,Virgin mountain,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
4064,NO,NO,Visioni Meridiane... Gesti d'Amore,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
4164,NO,NO,Visioni Meridiane... Gesti d'Amore,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
2019,NO,NO,Visioni Zenitali,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
3353,NO,NO,Visions and reflections,64,Arti Visive Gallery,Matera,Matera,Via Delle Beccherie 41,40.6658511,16.6079531,Arti Visive Gallery (Matera)
3693,NO,SI,Visions from Europe,429,Museo Per La Fotografia Contemporanea Pino Settanni,Matera,Matera,Via San Potito 8,40.666625,16.612160,Museo Per La Fotografia Contemporanea Pino Settanni (Matera)
